tra_id,amount_eur
44256,84.70
263679,215.99
152021,31.37
16128,44.30
238823,79.75
143245,8.91
7412,3.84
44420,1.07
188796,33.96
59134,180.77
217009,20.00
246568,15.33
165819,9.57
267407,246.00
238665,6.47
253795,0.00
76642,39.98
6704,129.00
133416,12.31
91798,246.00
41625,30.15
179665,25.45
111135,1.00
210064,0.76
190474,22.00
82439,1.00
193409,1.29
126786,1.00
258762,5.99
27155,74.90
259562,4.49
165122,3.12
223491,33.97
248031,8.99
246791,647.51
156445,79.60
57831,15.95
90459,3.95
139550,20.00
199688,104.76
78411,126.88
19859,173.36
64476,1.98
85072,1.00
198322,19.50
86855,56.58
257477,209.03
236842,398.02
26999,29.99
160278,172.87
284509,13.86
54977,1.99
116347,353.50
202850,484.24
45792,0.76
176974,9.99
31336,1.00
21392,255.00
132126,75.00
182640,9.72
177580,0.01
191800,1.00
233164,211.52
92274,10.62
211575,10.00
101302,42.81
7218,1000.00
110157,52.00
213530,189.00
125523,50.31
150603,297.80
137754,249.00
257472,464.00
53661,10.00
176161,145.62
68624,24.64
128333,12.00
282245,221.98
213964,4.53
226782,8.99
216219,6.85
232759,47.95
223905,0.76
257470,22.94
254410,1.00
103433,2.59
32262,12.50
220602,8.39
99625,50.90
182272,12.31
27741,1.79
215173,43.00
81303,11.99
127397,49.37
252604,6.84
251345,18.96
161861,3.59
65057,91.80
251206,15.09
132019,24.00
236415,1.00
62243,11.50
66104,78.68
276785,19.99
202577,0.89
277196,405.26
113633,7.53
284138,3465.66
171261,42.69
145843,1.00
244557,1.98
269311,8.00
128311,19.12
35598,0.77
42871,8.65
83685,12.29
273706,140.00
123831,102.69
70970,5.49
175611,19.50
230845,24.80
165103,90.45
69900,10.59
27032,0.89
240087,8.80
217229,133.45
99570,0.99
5952,80.96
247151,0.76
13434,1.00
77118,69.95
246096,287.45
160395,80.00
163524,6.80
274656,115.98
150516,146.00
51698,56.94
49346,41.98
25533,154.00
121785,18.85
173005,1.98
197601,5.00
188413,17.00
80399,37.83
277111,17.89
43516,27.73
57104,60.20
255636,112.18
95481,30.00
43287,26.50
222864,38.09
34004,1.79
221071,1.98
107872,1.00
43297,7.63
117219,49.53
89607,14.95
183178,50.00
86656,0.77
215140,46.02
102260,1.29
135386,1.00
100359,219.00
59760,88.00
25195,177.58
31247,26.49
22522,1.00
227159,75.21
180537,72.31
100087,289.19
78454,81.59
12281,216.18
118932,1.00
262394,9.13
91879,1.98
46524,42.00
222788,74.00
23000,1.98
118437,1.98
113451,1461.84
65848,59.10
136815,468.00
282824,1.00
100050,100.00
13492,61.16
65867,20.30
48195,19.99
188336,15.00
6919,2.58
213349,0.77
38705,0.99
176969,55.00
114215,2.40
141460,52.90
158373,24.34
208665,39.00
14082,19.95
156495,1.97
82849,0.77
80169,70.08
182321,78.00
82545,10.99
59614,0.20
231817,14.00
193890,9.99
14020,4.00
198242,172.10
99529,10.00
232967,0.76
173407,24.99
222799,82.26
15342,1.29
50031,15.00
285253,85.61
182420,4.66
69164,99.99
237129,221.00
269208,189.20
65957,59.98
49148,511.00
34520,120.34
149337,24.97
34535,11.50
113538,80.00
227143,9.99
3431,12.02
272552,29.70
68780,48.68
220158,188.21
186986,22.58
69861,78.50
41703,163.64
43336,1.98
119789,10.00
145092,10.23
69309,100.21
39518,145.56
260357,29.95
79861,15.39
15181,220.00
201051,0.77
148320,64.00
86618,209.00
45824,9.99
59962,2.22
37228,0.00
235108,159.96
105065,3.49
97813,73.63
125597,12.95
107350,60.00
136002,1.00
253340,93.80
117552,125.90
65665,16.90
224042,49.00
129177,52.06
158926,38.79
278182,0.00
235915,30.00
13816,19.48
43979,1.98
163366,24.80
97443,82.08
260589,37.81
135117,18.86
137819,434.27
46528,32.79
127369,620.00
210032,15.82
12266,52.95
169236,1.00
269369,10.62
156405,23.90
121037,1.79
220603,55.00
183253,82.54
91447,41.59
87539,404.86
264237,84.09
131802,39.32
22071,86.70
259582,100.78
196597,5.45
30831,49.90
186262,25.00
115143,187.88
235298,130.99
199428,24.00
182562,12.31
234781,79.50
24347,1.00
145025,242.95
59101,30.67
87898,169.92
116130,67.99
42207,44.90
61131,26.99
176993,49.95
96571,3.98
50098,509.00
59161,60.40
230399,1.41
189936,28.75
104512,1.00
235185,9.99
235302,1.79
16566,323.80
82248,119.00
141892,8.99
242860,1.00
111940,12.90
165768,56.71
14681,90.41
32179,19.99
100505,34.00
24619,94.55
208249,1.29
54560,9.99
146338,109.20
191699,16.98
103841,331.24
108913,104.85
171040,19.50
80071,75.07
138993,1.00
131933,97.54
211689,11.50
154242,52.00
65264,739.84
144350,3.63
276307,8.74
77940,16.00
280337,13.13
187282,14.89
200915,0.75
258625,197.76
63251,324.88
2263,48.03
110453,21.50
279281,0.89
113476,890.24
78429,9.20
236620,25.00
113226,1.00
253669,25.99
56059,9.99
185473,24.95
49569,5.40
174798,19.99
99203,1.00
18733,1.98
83688,267.20
256792,169.64
229482,20.46
192355,9.99
24750,0.99
82799,6.99
67079,3.33
260336,255.19
285221,11.99
157131,89.00
31227,0.92
21793,12.00
123438,18.28
77069,309.72
87736,14.59
282549,3.57
29677,10.98
180052,3.93
179976,1.00
56072,0.99
51143,35.85
86325,47.31
33571,42.81
15634,9.99
99065,30.01
143386,15.17
91852,60.00
21873,21.22
274425,2.59
146415,10.59
112812,169.28
75206,112.00
15291,24.95
218718,5.43
190409,9.99
161286,37.95
146803,43.00
119261,10.00
17646,1.98
109714,197.42
236163,21.80
62142,43.95
267055,103.00
22570,69.90
124677,68.45
157056,5.00
46354,1.00
275389,750.90
55881,21.33
192390,1.00
230951,23.80
5485,3.27
161162,31.01
26010,45.00
254339,17.13
12739,1.98
208021,34.85
278197,5.16
89963,5.00
7845,202.50
20879,12.31
49970,214.94
171058,93.00
74165,9.99
213408,40.00
99871,16.00
213407,3.60
101223,9.00
34660,2.58
136384,0.99
138748,14.95
53467,10.62
179825,18.40
110261,1.00
136004,452.50
210161,1.79
144058,15.00
173522,0.99
126513,15.00
86533,3.58
134665,99.80
189019,127.00
120560,433.01
81816,80.97
42202,8.99
153187,241.10
85084,163.34
161900,63.97
177252,26.00
243029,101.94
237672,196.00
86394,1.00
76973,1.98
131189,56.00
200550,101.88
282109,117.84
197608,73.90
264079,16.94
259275,6.99
21332,9.95
135588,79.99
163304,15.17
13242,99.00
143604,1.00
116898,32.00
111440,61.85
224100,125.00
110508,1.79
141096,0.89
194978,1.98
111653,2702.29
140452,2.70
131315,280.01
166136,199.00
127433,348.00
6505,34.00
74180,25.00
252039,139.72
214200,31.35
110391,1.49
15642,15.99
116100,1.79
2125,3.00
192686,0.99
194672,285.00
92948,910.00
160994,3.80
191276,12.93
248211,83.00
214676,30.98
7879,118.91
191394,354.89
78493,163.63
114154,20.68
80115,0.99
152549,1.00
252318,0.77
257684,146.95
122497,10.00
66112,26.22
136817,114.95
93723,16.00
130448,9.99
101864,84.00
105776,3.87
272061,576.74
100994,1.00
108820,1.00
87459,219.48
147222,1.49
160615,869.34
278672,1.98
115974,20.00
254002,200.00
35611,44.99
208413,8.99
266762,8.95
152945,8.99
117094,24.87
44028,1.98
189889,2.00
106565,36.00
47906,9.72
169724,7.95
175961,35.40
61200,1.00
212326,5.18
241291,36.65
60423,76.00
56582,6.00
6216,128.48
148557,14.00
54707,281.88
28644,15.43
65532,73.75
8355,42.81
94390,31.35
21579,6.23
159244,58.41
216807,7.38
209676,65.27
252128,94.15
6679,3.94
248912,1.00
262813,1.00
81456,17.95
118892,1.52
120084,19.48
114726,0.00
146292,4.00
138393,179.40
277200,9.98
67779,10.00
189374,9.99
5207,1.79
146556,3.99
115072,1.79
74395,0.00
40429,1.98
265425,51.18
266651,124.09
274797,167.28
151105,11.99
215551,0.99
79421,4.00
261393,29.00
23569,39.00
30194,2.99
210838,1.00
273742,99.08
225653,48.00
49495,49.51
254397,400.00
86910,0.55
125081,0.00
155369,54.21
250576,200.00
242921,360.00
235498,14.90
52238,35.00
221001,428.80
45581,5.38
231306,9.99
152526,8.99
93491,614.88
181655,9.99
164464,11.50
32311,47.90
1601,1.00
233557,129.00
260281,30.35
129081,98.00
129400,35.00
34447,8.99
182704,40.65
204178,97.97
11670,193.05
65778,213.07
124433,27.50
207983,33.75
264071,15.13
88270,1.00
150866,275.36
194331,0.99
108800,8.49
164255,10.00
156702,310.00
18027,78.80
64000,39.80
199933,506.16
122373,3.30
68317,1.98
238885,40.20
18042,42.81
20666,17.02
199321,39.55
188654,11.22
113304,21.00
73385,238.80
254592,147.00
44036,205.70
100389,11.99
91544,0.37
69493,72.10
45588,272.00
52481,0.77
203843,319.00
49352,1.98
247241,40.67
33466,5.16
214326,56.09
153261,390.99
76316,321.48
123456,1.98
196911,87.00
204978,30.73
64238,24.23
265815,119.17
212196,51.90
7904,10.00
151866,159.98
103176,0.77
57232,5.62
176918,63.79
185594,38.03
100052,34.22
255998,2.37
78507,39.99
235948,27.90
9665,5.00
115059,228.44
195173,1.29
100734,4.49
193846,0.89
128963,1.00
228087,35.00
221360,3.58
7971,19.30
12526,0.77
262511,17.89
110512,140.50
208040,19.99
273884,17.99
40003,14.50
79644,67.72
148619,23.92
186523,2.15
29888,3.30
123973,76.00
120923,22.00
186096,341.36
56125,9.99
273955,29.33
43313,44.92
259905,39.00
47146,422.31
186853,1.79
214509,4.91
56638,4.00
121213,98.88
67124,32.40
191614,133.17
166960,19.99
189340,90.00
36861,2.69
180943,19.76
152574,20.00
266191,1.00
123007,60.00
270011,4.47
103320,14.95
67671,95.00
173629,127.49
23588,65.12
279608,85.50
284881,177.54
60132,55.99
121803,11.04
215377,13.86
7717,31.71
276758,89.99
268393,0.89
257620,102.93
67501,179.00
139803,5.60
137068,104.00
239342,141.32
210033,8.91
54235,76.00
17946,103.50
139962,12.99
168892,0.70
223575,50.00
116831,0.15
246217,5.99
272244,1.29
124981,34.23
242343,161.88
216451,1.98
124110,402.42
172636,139.20
81990,1.70
39554,0.00
80337,29.47
44683,3.50
86362,17.18
214587,19.95
112559,2.69
4524,4.99
205934,29.00
163478,71.81
84534,103.70
119928,0.89
50829,150.90
175023,6.25
232679,50.36
182143,10.99
215413,106.17
4785,18.73
171103,284.85
18931,169.00
170994,60.00
159856,78.04
247981,54.99
91773,64.00
105323,0.77
215438,12.99
284866,101.00
99405,13.99
213378,40.41
150176,4.49
60366,59.00
192754,27.00
241890,383.10
49627,9.99
97601,79.99
110416,1.00
82409,2.28
50361,11.80
113231,1.98
54645,10.00
920,1.00
34208,14.95
56945,45.05
114854,1.49
149284,17.90
46496,20.90
120587,160.00
168299,9.99
55677,0.89
272530,0.99
15544,87.20
257502,0.99
130994,142.72
109242,46.91
262525,1088.72
235929,0.77
61084,4.49
61935,164.10
67005,800.00
234658,14.40
139210,37.80
269489,76.00
171413,49.00
96937,159.99
264564,1677.20
109682,29.02
101482,6.79
208761,39.00
204073,9.00
180711,40.90
64173,147.09
204608,6.18
73325,99.89
71597,18.80
38393,1152.41
19552,52.59
35656,14.86
284645,1.70
208455,53.00
205287,9.99
161430,3.65
216817,50.00
180237,1.79
81436,33.20
20981,25.00
33018,0.01
30468,23.60
32542,1.00
204114,4.99
123329,96.80
108019,129.81
16326,2.58
127747,54.95
119987,53.95
134481,6.05
250178,99.00
26726,10.52
7092,22.85
173732,17.80
48595,1.74
99108,236.60
61885,287.75
206671,0.00
202866,8.99
194625,325.10
235350,34.90
259045,13.00
125607,116.57
76815,9.13
122332,14.83
165055,9.99
58831,19.99
104855,18.39
64050,139.10
258206,136.50
106108,16.24
246664,14.80
260053,34.12
176101,1.49
195900,65.85
123232,1.00
194231,1.98
208984,22.75
208855,946.92
243761,63.96
188412,49.85
102616,28.75
247811,90.92
203342,299.00
11187,14.70
231853,68.98
211763,125.00
161673,10.41
98055,481.91
245479,28.30
206114,72.90
173230,1.00
254371,0.89
223022,314.38
81940,22.81
174103,46.00
75980,0.77
243723,19.17
145874,0.00
149904,32.00
168625,4.47
74913,19.02
152994,18.58
24078,1.00
279933,0.01
109745,998.23
14297,32.00
234555,93.64
269416,2.99
254950,60.00
50193,72.00
95720,235.30
36656,5.99
96770,11.85
64395,52.40
198265,74.98
36009,12.31
34476,8.76
116196,290.24
148215,9.99
106669,16.53
361,199.99
198374,192.43
219973,39.29
2544,99.99
208515,172.50
196070,15.46
72318,3.30
29666,4.99
188767,17.41
100432,4.06
212725,5.53
15498,3.70
247443,0.89
89813,2.60
40404,1.00
126475,7.20
39047,2279.50
64642,1.00
224924,40.77
52553,11.00
168550,8.99
260687,0.76
107001,14.00
265490,120.00
73144,4.45
8628,66.80
115594,1.78
213291,0.89
276993,7.57
50351,47.77
239195,29.00
113115,1.29
83686,11.50
227296,14.90
111294,2.83
243938,7.36
208221,10.00
127625,170.99
3770,889.62
241430,1.55
173738,148.00
200718,94.17
110606,49.00
51262,1414.88
27146,11.99
209011,160.00
40435,45.52
153098,0.99
70785,49.98
153873,239.62
215272,29.00
240998,71.00
77120,166.96
151684,1.00
45684,19.95
90926,20.00
175689,12.82
266968,23.60
62300,0.76
211227,50.00
33342,1.98
234427,96.00
269547,2.00
70128,78.00
159639,26.41
115633,117.00
242732,1.98
117594,2.67
261064,50.00
243875,32.50
276567,5.38
257568,22.66
20179,37.50
128899,2.50
87227,10.07
272112,0.89
176594,0.25
174838,22.14
170651,129.33
88174,6.00
174367,97.47
50180,4.01
108952,180.64
38199,1.78
271863,19.00
143020,28.81
275535,21.08
37373,30.00
174258,107.89
102002,0.75
6165,49.98
37718,272.65
282565,70.11
104465,111.21
103015,7.63
31814,5.37
99235,978.00
38988,30.43
182715,111.00
74088,1.18
268420,164.64
150931,42.05
205028,286.96
21698,99.98
215233,107.19
189478,27.00
146877,10.94
160443,11.50
115490,9.00
206552,3.59
167059,1.85
61246,11.85
20905,68.00
184497,155.00
107423,11.66
242895,25.48
225152,75.46
70806,170.98
177794,49.76
283591,0.89
229513,10.78
53710,22.71
141930,1.79
83816,412.88
229771,79.98
249064,0.89
129548,22.76
34987,77.90
223732,3.59
239363,251.79
210977,8.99
12624,81.57
126534,0.54
38930,39.99
129477,7.58
284317,67.49
257484,19.50
44690,10.00
263836,9.99
235167,10.64
20174,2.29
127376,1.78
161628,102.63
114127,160.96
82983,169.80
17374,91.79
64813,1.00
143727,69.00
328,22.70
162406,35.89
142053,151.72
251794,1619.00
136333,0.75
262152,33.75
242762,157.80
226997,109.00
160015,1.00
165544,11.02
270076,0.01
30855,42.81
8695,133.28
67734,48.86
144571,6.25
19486,4.00
169954,1.00
33056,49.44
85467,9.99
212676,8.88
121144,5.34
1706,71.50
122583,99.95
76228,5.65
262019,43.50
91109,244.50
162377,49.99
76194,14.95
47674,35.53
150534,93.90
82279,1.00
172329,9.99
277146,13.37
134603,1.00
279877,1.51
64333,50.00
99148,89.46
259071,20.00
178619,18.00
233079,29.71
116336,8.92
86693,97.01
194663,189.68
82365,6.27
33971,182.18
58441,3.79
47202,166.20
204496,472.22
88891,11.50
156488,1.98
243151,0.89
170897,105.00
132760,249.70
166054,316.87
240593,181.54
198452,79.95
122504,10.65
148232,144.00
210795,80.00
246123,21.80
217482,429.00
57641,82.40
244593,25.00
57408,6.33
192834,19.99
199074,45.94
166727,19.95
152017,105.08
122158,1.29
199617,55.48
182581,13.48
272803,73.00
236525,33.00
103840,1.00
200990,567.94
232289,13.99
166202,379.36
99307,134.70
156137,3000.00
135688,25.00
256282,0.99
63077,0.52
272463,251.14
208467,2.69
213670,35.00
163503,1.79
39231,68.35
163212,2.56
81722,52.95
70664,69.19
196914,5.00
40576,74.73
241718,216.40
213064,229.70
141649,128.00
58068,3.00
233454,20.09
15013,115.24
71003,7.06
167363,7.70
101139,9.90
42332,0.77
270933,15.00
91975,263.30
214605,10.99
231279,17.01
263068,30.29
174985,9.99
254294,118.00
271614,14.70
141335,10.15
90274,13.85
140094,1.97
190563,0.77
254731,2.69
273381,6.52
116641,89.98
149032,1.98
105357,1.98
232523,77.28
43505,1.18
166234,15.00
31212,39.60
42156,0.99
145000,1.98
190529,9.99
200895,8.36
248905,1.00
15976,14.50
60266,388.94
37102,4.46
46361,46.96
78712,45.85
199714,664.42
54333,60.00
281083,11.50
262399,181.15
57520,23.47
221716,0.91
71357,77.95
2845,27.83
169856,6.00
242941,72.60
47195,9.46
177446,221.86
170443,503.57
41181,1.50
42809,11.50
29300,3.99
143636,130.50
37467,25.90
61818,29.48
128859,3.59
26435,139.98
5781,11.98
228798,4.95
56416,13.59
46120,80.00
101096,166.59
58887,2.69
80823,36.99
9247,5.99
27731,1.29
122315,1.23
278264,398.25
38177,220.92
41088,28.00
149644,8.99
182075,24.20
133756,455.15
134520,112.50
79317,419.24
263628,13.00
261689,1108.39
13076,6.27
228269,2856.80
196438,1.00
71738,1168.84
231303,28.33
119456,11.85
98500,22.99
127284,11.50
61746,29.00
247182,2.99
266454,168.41
124960,79.99
276181,17.29
174862,1.00
278511,55.51
145318,9.20
96991,102.81
191383,63.53
196268,799.00
72351,4.95
15208,1.23
281606,16.98
170310,15.17
48603,0.76
130605,4.75
171878,1.98
78169,54.98
135635,37.82
91273,1.00
33578,1.98
12608,14.95
264546,243.66
244820,0.89
189794,25.19
64483,11.72
83216,5.99
68469,1.00
86344,13.99
10760,1.79
242192,12.49
254930,44.99
2088,92.93
274597,75.95
87144,19.99
182977,9.78
23217,26.93
64337,14.90
4829,58.00
258150,9.31
29010,25.00
222261,14.83
18625,12.79
60345,11.50
88562,37.75
222033,1.98
140509,383.50
172215,1.00
172955,1.00
274074,23.47
1667,36.12
95710,1.00
263349,1.99
74677,11.50
65754,1.98
79743,39.90
52147,9.90
94587,17.46
84020,121.99
15625,49.99
219033,10.65
97118,39.00
249263,78.00
232643,114.00
264868,64.17
47053,29.99
36808,220.50
242793,85.77
239045,0.77
6045,241.00
103810,27.70
26544,5.37
137029,45.87
31928,2.92
207097,1.00
42295,10.28
5913,4.49
272656,80.18
100586,52.90
83702,108.01
138193,1.78
166337,89.55
234993,39.99
236137,25.90
208240,69.99
253308,188.34
275358,5.00
143254,10.62
263040,2.68
54715,113.18
259116,27.00
93866,6.83
144943,21.09
3015,0.99
130826,3.57
215387,11.27
185893,184.38
14231,28.06
223607,8.13
212637,14.23
212873,4.50
179078,25.00
19439,26.08
67870,258.99
128803,82.00
99462,1.29
153352,1.29
64717,59.40
77539,342.40
74932,17.18
91344,0.00
130950,3.59
43737,84.33
255046,256.00
57673,1.59
266147,10.17
275956,6.88
218753,32.00
100790,13.02
274252,90.00
166726,5.00
111635,0.89
115137,63.66
105055,85.00
50505,1.99
269438,62.72
46656,9.99
90883,3.20
140469,1.29
210974,4.07
127396,23.83
112327,74.20
254935,355.11
49910,17.95
122235,5.00
278975,62.64
97339,3.00
19428,60.00
93479,348.00
223949,107.57
235806,71.00
110524,34.99
209692,200.00
194966,420.30
57653,85.55
110446,13.79
67691,0.89
275817,90.00
143536,1.00
191465,44.99
197191,1.50
78322,40.00
272285,37.55
10203,10.99
60555,29.99
119131,5.88
148255,1.98
260227,21.66
117452,334.76
258798,150.50
199562,9.86
39943,34.90
24510,28.98
257415,14.90
196041,159.90
76543,0.77
3604,161.12
220081,1.00
44081,43.00
185541,1.00
265215,436.84
26448,4.53
26367,95.00
2771,1.00
170811,0.46
60046,28.62
97858,19.70
143854,344.31
265424,4351.10
102218,247.00
39901,1.79
85120,73.95
261527,1.79
153012,11.36
157417,1.00
29019,9.20
152824,15.50
40403,1128.20
6029,263.31
259474,0.89
41394,32.10
143448,19.98
282928,163.99
45854,651.24
268239,7.57
69774,13.50
187998,57.65
274232,115.00
65704,15.46
54011,967.59
95701,9.80
144586,47.50
17442,9.99
142115,205.95
181280,82.90
235558,131.90
19472,73.16
268540,15.00
43211,29.99
64715,530.96
107757,12.50
4327,291.36
112620,5.92
159474,99.00
228023,155.80
37312,19.00
220757,113.72
87744,113.98
116338,9.99
153160,53.10
82980,4.60
6502,158.00
284782,13.20
236534,42.00
108976,45.00
93453,0.99
170209,14.99
154207,0.12
183392,137.90
179371,7.30
115281,15.00
272137,623.34
40059,0.77
229012,43.00
193669,1.00
239470,120.50
257892,1.00
130574,4.10
49106,119.40
154254,10.00
117981,147.65
40697,0.99
170281,2.00
137656,1.00
101642,1.00
100685,1.46
165577,6.10
251227,12.00
146476,29.90
62208,2.61
136681,229.00
54913,28.75
125141,473.48
137391,42.35
245251,7.44
23617,15.00
184273,200.24
143372,1.60
123285,3.58
32238,0.89
262957,1.00
255803,259.00
219225,1.00
37319,49.95
126826,900.22
234400,1.98
262645,204.88
186811,35.37
201167,5.02
54330,1.79
221231,252.99
151782,25.50
234040,5.78
255778,14.99
263107,124.52
251836,79.54
225493,260.92
30755,6.57
47711,67.60
117713,8.13
61632,29.95
210468,59.33
217964,13.23
189424,1.29
222237,1.00
163849,172.12
265981,30.47
52958,16.34
177181,216.20
120318,52.33
277414,0.00
99637,20.00
203848,51.90
225426,18.99
151239,1.00
267951,75.30
255611,105.00
61565,45.00
27581,812.00
97750,7.90
23342,1.00
197802,72.00
280326,1.50
28485,99.99
240141,26.35
95248,149.81
163907,420.00
196162,210.26
7770,15.00
241630,17.97
242265,29.41
167499,1.79
225341,9.99
158808,11.40
61623,39.41
110139,51.59
129947,73.06
96589,5.37
91913,45.90
44242,88.88
140689,14.99
229874,8.98
252892,12.31
130812,98.99
253400,756.14
229697,1.29
54971,0.76
180942,19.99
152357,42.17
72850,70.00
181222,35.00
79549,1.51
99106,39.90
243505,49.94
192965,13.98
155814,1.98
219128,45.00
1308,266.97
162689,162.35
72946,401.20
30540,11.27
122387,413.12
219552,22.06
64597,6.99
66956,0.89
75503,33.17
219028,66.00
166758,774.82
134165,1.92
18837,2.69
123795,45.00
225072,52.50
129439,7.00
90182,1.98
209197,20.85
27762,16.00
266013,1.00
120836,233.88
17309,5.83
193527,2.58
41812,5.68
241710,75.90
105282,402.50
199056,1001.33
50251,8.99
114941,196.50
148829,11.50
37861,111.76
251281,1.98
105417,18.00
45562,356.09
23683,1.98
46450,39.99
44529,9.99
66861,3.69
176920,5.00
37341,36.79
161180,2.69
222246,9.99
161491,29.99
5644,418.99
28101,199.00
87832,5.16
157518,2074.69
226066,6.24
145112,39.04
75746,1.79
155783,1.00
42128,59.00
262325,186.00
7288,8.29
70657,61.51
107199,53.19
238847,300.00
56515,30.99
18870,99.00
164777,15.00
40581,0.99
245172,19.90
83575,234.00
49668,60.00
72773,4.00
162968,1.00
49281,17.18
78225,35.00
158071,233.00
123936,78.00
43864,0.89
130974,24.95
124696,23.67
241796,442.88
102792,7.38
18420,9.99
63607,107.55
225179,59.95
111869,109.77
223995,4.50
195102,11.50
223515,2.68
97313,26.65
71091,28.60
42481,300.00
184046,2.97
89484,360.10
123806,59.81
21092,55.19
77674,250.00
127564,11.27
382,6.24
102340,238.80
223309,125.12
11214,92.00
148224,11.50
244880,3.31
103185,20.00
20124,22.94
52161,0.75
268775,14.00
33105,0.89
36586,15.00
48042,25.75
166527,55.03
168586,70.95
24173,11.06
178260,189.97
112443,49.99
17522,140.00
93812,18.60
11840,45.70
54088,25.00
110237,150.00
208698,1.00
179181,44.00
21965,16.62
219975,451.04
58502,5.00
205875,17.30
68701,11.85
249032,19.60
147000,1.46
130645,249.00
224449,0.92
20809,10.02
119278,3.78
203722,110.00
127651,27.99
56302,55.00
166655,29.61
34840,115.81
74568,2.00
276024,4.72
266316,49.95
243587,6.47
215191,16.55
143681,7.57
220440,1.00
279482,87.52
127438,1.00
124657,420.00
173450,15.80
39182,3.59
277862,36.98
231272,9.99
251311,19.49
5846,27.25
24725,13.32
117788,2.34
274992,110.18
133621,39.00
204985,18.99
164812,250.00
44421,54.45
75154,1.00
87864,1.00
251077,26.68
220060,30.52
102198,10.82
283590,78.89
69460,12.15
90596,1.29
48267,0.79
74988,64.59
84751,11.92
263332,68.75
135169,11.42
71857,8.00
279163,14.29
53213,23.99
204443,0.07
179144,46.00
142100,20.00
8142,1.00
110597,47.85
9095,9.03
103088,71.96
125602,1.29
226160,8.76
47613,104.29
98937,20.22
53920,15.00
25381,273.45
246957,43.00
151032,1.98
66532,1.00
124070,0.89
239414,0.01
18315,18.69
138005,239.00
250212,18.92
171064,25.00
19153,44.80
131841,48.09
117717,0.89
5256,8.80
267221,12.31
78486,0.99
234959,125.90
216003,64.99
63725,50.91
168731,127.79
271266,23.50
188062,56.50
46163,8.80
6756,2.97
206927,0.89
39974,9.46
80515,200.00
222341,53.54
167032,1.00
20708,10.00
207914,1279.42
98602,7.76
186078,1.00
7126,12.79
94855,15.00
113872,0.77
218657,9.99
199410,1.78
6529,17.57
196294,24.99
144383,42.80
215072,228.19
75101,11.50
234296,0.00
269232,69.99
152810,9.99
192808,490.00
202430,11.35
115327,3.94
53706,71.44
144015,76.98
60564,19.60
55442,1.00
259630,52.15
9152,1.79
106530,404.20
68499,34.45
187648,3.99
184541,6.00
153723,136.60
94277,75.86
247677,67.64
40784,15.13
201974,4.80
176726,218.54
210191,110.80
115566,19.50
284156,9.99
28111,80.00
190471,10.19
191724,10.62
189764,22.91
178483,1.00
95455,1.54
243935,3.03
139989,16.99
6938,1.00
193475,9.99
205223,61.00
151111,168.00
13942,7.11
214506,22.44
233666,11.40
283314,25.00
89591,9.99
207771,48.70
7026,34.99
256853,11.64
79615,0.00
251141,77.81
194489,3.60
269510,248.97
198277,350.00
282737,1.00
192434,589.65
184879,1.00
187384,29.99
280267,4.99
129616,8.99
34432,4.18
153523,29.00
103993,10.00
18698,26.85
50317,1.98
161755,5.00
182821,3.58
32498,99.90
90134,486.50
32647,16.07
270859,15.00
33801,50.00
88954,69.00
273178,22.06
96712,7.57
282540,10.48
15328,14.90
56279,0.89
283125,770.00
167003,0.01
281140,11.48
83496,8.99
178320,9.99
165689,0.01
7476,10.21
162824,59.75
193643,1066.00
55642,2.99
76288,80.03
73030,45.55
101392,4.58
253741,195.98
108691,128.50
168574,45.00
78767,11.61
247876,19.99
106382,22.58
120636,12.95
285259,74.29
218101,58.90
184773,24.90
204627,11.98
23652,40.00
229314,45.70
243826,0.76
181231,1.00
74209,106.96
49618,8.28
64689,20.00
137031,1.29
1229,244.69
34081,14.99
115069,9.99
111672,216.01
243616,58.11
197625,99.99
279157,102.50
17447,496.05
77323,1.00
269865,54.10
35730,24.00
217074,2.12
152555,0.89
92452,47.60
120596,7.15
148643,150.00
264470,220.92
132940,60.00
15142,8.87
238174,111.36
119535,48.00
4412,2.99
156889,38.45
61649,2.69
10859,100.00
228944,65.00
126316,25.00
118626,89.99
497,9.99
46921,8.99
235000,9.99
59649,1.00
107597,4.95
99729,112.55
23699,2.58
218725,29.40
168708,45.00
274731,66.00
109777,5.99
127252,9.18
154836,62.95
10292,0.00
64291,1014.50
279559,735.92
116125,1.00
56747,1.79
85527,25691.16
26982,10.00
71754,9.80
18282,8.95
99020,4.49
249610,1.98
3149,15.00
17316,0.89
250104,214.59
168736,40.78
4743,10.88
173990,15.36
139280,15.00
176797,32.00
258886,13.65
227916,8.95
254123,40.00
164089,1.29
257069,13.99
280655,93.77
171989,61.06
230358,1.98
54610,0.99
162976,811.68
285178,5.99
96109,5.51
248398,9.99
57908,20.00
244664,13.26
194912,50.00
65682,37.75
192790,628.20
64577,129.00
128553,15.00
265134,8.99
85392,1.00
128949,161.86
25713,86.90
35986,9.99
30150,1443.06
276469,210.00
87477,10.94
281699,29.90
129327,10.52
81407,39.99
219612,144.00
272457,49.00
234876,180.00
110965,44.90
13367,68.96
139666,25.11
159361,46.29
163259,19.99
36143,1.43
165777,563.49
99653,46.04
114358,7.61
149153,229.54
250490,3.00
38337,102.11
108380,34.72
113805,71.38
257382,0.77
201722,1.00
105466,50.00
25384,787.06
200355,1.79
191570,4.00
221912,15.00
186348,613.36
